"The Senate, I am learning, is an institution bound by tradition and precedent.",right
"In fairness to taxpayers, our best option today is to delay Obamacare's implementation for one year and continue to work to enact policies that put patients and doctors in charge of health care and do not require trillions of dollars of taxpayer money.",right
"When I was a graduate student and Senate intern in the late 1980s, my master's thesis proved to be a rather shallow attempt to explain Robert Mugabe's hold on the Zimbabwean electorate nearly a decade removed from independence.",right
"Twenty-five years later, that hold on the electorate has long since been exposed as brute force and chicanery.",right
"What is left to explain is Mugabe's mystifying hold on the rest of Africa.",right
"Western media and election observers were notably - and forcibly - absent during Zimbabwe's July 31 contest, but there was a robust presence by Southern African Development Community (SADC) and African Union (AU) election observers.",right
"Nevertheless, despite clear, abundant and still-mounting evidence of a deeply flawed election process, SADC and the AU seem eager to give Mugabe and his ZANU-PF party a pass.",right
"While final reports have yet to be issued, SADC's has already declared the Zimbabwe election free and peaceful, and the AU has affirmed it as credible.",right
"Note the absence of the word fair.",right
"But why quibble?",right
"The whole of Africa is sending us messages of congratulations to say 'well done,'  was Mugabe's interpretation.",right
"And who can blame him.",right
"That Zimbabwe would have another deeply flawed election is not news to anyone who has followed Mugabe's ham-handed rule over the past 33 years.",right
"But to those who are hoping that Africa is indeed turning the corner in terms of politics and governance, such a response in the wake of the election is deeply concerning.",right
"There is much to commend in the founding charters and principles of both SADC and the AU.",right
"Cooperation and coordination through these institutions has strengthened individual economies and provided a useful tool to address cross-border and regional security and governance issues.",right
"The potential for future collaboration is even greater.",right
"Which is why it is so puzzling that SADC and the AU would so willingly jettison their own principles when it comes to elections in Zimbabwe.",right
"Again, this is not an example of the West holding nascent democracies to unreasonably high electoral standards.",right
"It is simply a matter of asking SADC and the AU to abide by their own standards and live up to their own charters.",right
"SADC's Principles and Guidelines Governing Democratic Elections provide for its observer role during member state elections, to ensure full participation of the citizens in the political process by certifying, among other things, the existence of [an] updated and accessible voters roll.",right
"Such rolls were neither updated nor accessible during the Zimbabwe elections.",right
"Likewise, the AU's Guidelines for Electoral Observations call for competent accountable electoral institutions to take all necessary measures to ensure such essentials as equal access to public media by competing parties.",right
"There was not even a pretense of equal access to state media during Zimbabwe's election season.",right
"In the founding document of the New Partnership for Africa's Development, African heads of state hailed the emergence of democratic regimes and committed African leaders to take responsibility for promoting human rights ... by developing clear standards of accountability, transparency and participatory governance.",right
"In the context of observing the Zimbabwe elections, only Botswana has been willing to take such responsibility.",right
"Botswana decried Zimbabwe's elections as not free and fair and warned that SADC should not create the undesirable precedent of permitting exceptions to its own rules.",right
"Unfortunately, Zimbabwe's course seems set for the near future.",right
"By the time official reports on the election are issued, ZANU-PF will have formed a new government.",right
"The Zimbabwean courts are unlikely to intervene, and Mugabe will go on making empty speeches about liberation while Zimbabwe, unable to feed itself and having lost its own currency, erodes its independence by the day.",right
"The final reports issued by SADC and the AU won't tell us anything we don't already know about Zimbabwe, but they will say a great deal about the direction that southern Africa as a region, and Africa as a whole, is headed.",right
"Will African leaders be true to their own undertakings and stand for the principles they have espoused, or will they bow to the knee of a desperate old man determined to keep himself in power no matter the cost to the citizens he claims to represent?",right
"After winning election to the U.S. Senate last year, I expected to be teaming up often with my fellow conservative Marco Rubio (R., Fla.).",right
"What I never expected was that Senator Rubio and I would be working on immigration-reform legislation with liberals like Chuck Schumer (D., N.Y.) and Dick Durbin (D., Ill.).",right
"While conservatives are justified in their skepticism of any legislation that Senators Schumer and Durbin sign off on, I hope we don't let their association with the bill that is now before the Senate overshadow the conservative elements that Republicans have included.",right
"The first section of the bill addresses border security.",right
"It requires the Department of Homeland Security (DHS) to develop a Comprehensive Southern Border Security Strategy and appropriates $3 billion to implement the plan with resources such as military-developed surveillance systems, additional Border Patrol and customs agents, and unmanned and fixed-wing aircraft.",right
"DHS is also required to develop the Southern Border Fencing Strategy, with $1.5 billion to ensure that all parts of the border that need a fence have a fence (some parts of the border are so mountainous that a fence would be impractical and redundant).",right
"Because DHS hasn't always addressed the situation at the border realistically, the bill requires that if they do not achieve a 90 percent effectiveness rate within five years (meaning that 9 of every 10 illegal border crossers is apprehended), another $2 billion will be spent to implement recommendations from a commission of border stakeholders, who, for the first time, will have meaningful authority to increase border security.",right
"This funding can be directed toward more manpower, technology, and infrastructure strategies.",right
"Additionally, the bill takes strategies and resources that have been effective in certain parts of the border and expands them to the entire border.",right
"Among these are 3,500 new customs agents, authorization to deploy the National Guard at the border, funding for more border-crossing prosecutions, increased funding for Operation Stonegarden (a program of DHS grants to local law-enforcement agencies to improve border security), more Border Patrol stations and forward operating bases, access to all federal lands, funding for improved radio communications in isolated parts of the border, reauthorized funding for the State Criminal Alien Assistance Program (to reimburse state and local law-enforcement agencies for jailing illegal immigrants), and deployment of Department of Defense border radar equipment.",right
"Another conservative concern with potential immigration reform has been the issue of amnesty.",right
"This bill ensures that no illegal immigrant will be given amnesty or rewarded for illegal behavior.",right
"In fact, no illegal immigrant will be given anything.",right
"Before any illegal immigrant can adjust to a non-citizenship provisional status, DHS must have submitted the border-security and border-fencing strategies.",right
"Only then will these immigrants be able to legally work in the country -- but they will not be eligible for government assistance (unemployment, welfare, Obamacare, etc.).",right
"Moreover, to be eligible for this non-citizenship provisional status, illegal immigrants must pay a $500 fine, pass a background check, and pay fees.",right
"And before most illegal immigrants can adjust from this provisional status to being lawful permanent residents, the border-security and border-fencing strategies will have to be operational and functioning.",right
"Additionally, every employer in the country will have to use the E-Verify system to check the immigration status of every employee hire.",right
"E-Verify is in use in Arizona, but this bill will make it mandatory across the country.",right
"Only after ten years can these provisional-status immigrants apply for a green card (which is still short of U.S. citizenship).",right
"In order to earn a green card, they will have to pay all back taxes, maintain employment in the U.S., learn English and civics, and wait until everyone who applied for a green card before them has been processed.",right
"It will likely be close to 13 years before current illegal immigrants begin to become eligible for citizenship.",right
"It is a long and difficult path, but even though some law-abiding and productive members of our society will eventually earn that opportunity, not all of them will take it.",right
"Other measures important to conservatives, like an overhaul of the legal-immigration system with a shift to a more merit-based process and a more robust temporary-worker program, are also included in the bill.",right
"Conservatives worried that President Obama or Secretary Napolitano will be able to expedite the legalization sections of the bill while dragging their feet on border security should consider that the border-security measures come first, while the status-adjustment portions of the bill will take many years.",right
"It's also worth noting that it's likely that this process will occur under both Democratic and Republicans administrations.",right
"As this bill moves through regular order and is debated and amended, conservatives may not always agree on every aspect.",right
"But I think we can all agree that the status quo is unacceptable, and I'm convinced that this legislation moves us in a positive direction.",right
"When thinking of an event that occurs every four years, the Olympics usually come to mind.",right
"Not the introduction of a federal budget.",right
"But such was the case a few weeks ago.",right
"Earlier in March, the introduction of the federal budget became an event of Olympic proportions and timing when Senate Democrats released their first budget proposal in four years.",right
"While I have to give Senate Democrats some credit for actually offering their first budget in over 1440 days, I prefer budgets that actually balance at some point.",right
"Needless to say, I voted against this budget.",right
"More than $100 billion in new spending is included in the Senate Democrats' budget.",right
"These funds are dedicated for economic stimulus in the form of infrastructure spending and job training, which includes funds to help accurately predict weather patterns.",right
"How about a complimentary forecast: By the end of this budget's 10-year window in 2023, more than $2 trillion in spending increases will occur - that's an increase of 62 percent over fiscal year 2013 federal spending.",right
"All of these numbers amount to $7.3 trillion in new debt by 2023.",right
"That's nearly $21,000 of NEW debt for every man, woman and child in the United States.",right
"One has to wonder when the debt crisis becomes an actual crisis.",right
"It is tough to fathom, but the Senate Democratic budget accumulates $7.3 trillion in new debt despite the $1.5 trillion in new tax hikes it imposes.",right
"This budget doesn't come close to balancing because their massive tax increases are wiped out by even more massive spending increases.",right
"Not surprisingly, the budget also fails to rein in the real drivers of our debt: entitlement programs.",right
"By contrast, the House Republicans' budget put forth by House Budget Committee Chairman Paul Ryan contains no tax increases, includes twice as much deficit reduction over 10 years as the Senate Democratic budget, and actually balances by 2023.",right
"The Ryan budget also begins to make entitlement programs solvent for the long-term.",right
"It reforms Medicare by offering a range of insurance plans such as private insurance or traditional fee-for-service Medicare, and increases means testing for Medicare, among other reforms.",right
"It is simply irresponsible to put forth budgets that jack up taxes on today's workers while ignoring the insolvency of the very programs these workers pay for and that many will rely on in the future.",right
"By making reforms to these programs now, we can ensure that changes will not affect anyone currently receiving benefits or those nearing retirement age.",right
"On the tax front, the Ryan budget not only avoids tax increases, it repeals the Alternative Minimum Tax, which notoriously hits the middle class the hardest; and it reduces the U.S. corporate tax rate - currently the highest in the world - to 25 percent.",right
"The Ryan budget is a responsible, serious budget that will foster economic growth.",right
"By contrast, the Senate Democratic budget, with its tax hikes and billions in spending increases, will only keep us on the same fiscally irresponsible and economically damaging path.",right
"We must work toward a final budget that significantly reduces federal spending and doesn't include burdensome tax increases, while also keeping in mind that the real drivers of our debt, our entitlement programs, must be reformed to ensure they're around for future generations.",right
"Both the Ryan budget and the Senate Democratic budget passed their respective houses of Congress, and President Obama recently introduced his own budget proposal.",right
"The House and Senate Appropriations Committees will soon negotiate the terms for federal spending described in each of the budget proposals.",right
"When this process starts, prepare to watch the real Olympic-sized budget games begin.",right
"Last month, a bipartisan group of U.S.",right
"Senators, the so-called Gang of Eight, offered a framework to address immigration reform.",right
"I'm proud to be a member of the group, along with Senators McCain (R-AZ), Schumer (D-NY), Graham (R-SC), Durbin (D-IL), Rubio (R-FL), Menendez (D-NJ), and Bennet (D-CO).",right
"Our proposal contains four major elements: securing the border before offering a pathway to citizenship for illegal immigrants, reforming our legal immigration system to encourage economic growth, creating a temporary worker program to provide access to future labor, and strengthening employment verification standards to prevent the hiring of illegal immigrants.",right
"One reason immigration reform failed in the past is because of the public's understandable mistrust of the federal government to adequately address border security.",right
"That mistrust is especially relevant now, with drug and human smuggling rings clashing along the border.",right
"Fortunately, the federal government has a model of what a secure border looks like.",right
"In the Yuma Sector, spanning 126 miles of the border, we have operational control, meaning that if someone attempts to cross the border, there's a reasonable expectation they will be apprehended.",right
"However, in the Tucson Sector, which is responsible for 262 miles of the border, we have nothing close to operational control.",right
"The framework creates a commission made up of border state governors, attorneys general, and citizens who live and work along the border that will make recommendations as to what constitutes a secure border.",right
"The federal government's failure to secure the border affects these citizens more than anyone else in the country, so because of their expertise and experiences, they should have input in defining what a secure border looks like.",right
"Only after the border is secured can illegal immigrants begin the arduous, albeit fair, process of applying for citizenship.",right
"A pathway to citizenship has been, and continues to be, the most contentious element of immigration reform proposals.",right
"There are some Republicans who believe that anything short of rounding-up illegal immigrants and sending them back to their home countries is an amnesty.",right
"I, as well as most Republicans, do not ascribe to this view.",right
"To gain legal status and be given a shot at citizenship under the Gang of Eight's framework, illegal immigrants must - among other penalties - pay fines, undergo background checks, and get in line behind those who are already in the legal immigration process.",right
"The framework also addresses the problem, in an expedited manner, of immigrants who were minors when their parents brought them to the country illegally.",right
"The framework would reform our current legal immigration system to encourage economic growth, as well as give future immigrants an incentive to go through the legal process.",right
"The U.S. can remain competitive in the global economy by offering more visas to foreign-born graduates of American universities who have obtained advanced degrees in the STEM fields - science, technology, engineering, and mathematics.",right
"If we want to grow our economy, we need the next Google or Intel to be incorporated in the U.S., rather than overseas.",right
"One major failure of the 1986 immigration reform legislation was its lack of a mechanism to deal with the demand for future workers.",right
"Our framework would create a robust temporary worker program to ensure that employers have access to labor in order to grow their businesses and the economy.",right
"But before they could hire temporary workers, employers would need to demonstrate that foreign workers would be filling jobs that Americans are unable or unwilling to fill.",right
"With access to a qualified pool of labor, businesses have no excuse for circumventing immigration laws.",right
"A workable verification system that allows employers to check a new hire's legal status, whether it be E-Verify or a new system, is needed so that employers can comply.",right
"Drafting a bipartisan framework on an issue as politically charged as immigration was not easy.",right
"It is going to be even more difficult converting the proposal into legislation and getting that bill through Congress.",right
"But I am optimistic about the prospect of finally enacting immigration reform this year.",right
"As Arizonans know better than anyone, we cannot afford to wait any longer.",right
"Once again, we see leadership attempting to fix a disastrous law that simply cannot be fixed.",right
"Obamacare is broken beyond the point of repair - and the only true fix is a swift, full, repeal.",right
"For this reason, I will oppose H.R.",right
"4118 and instead, work to pass a common-sense replacement bill such as my Patient OPTION Act.",right
"Under my proposal, health insurance would be cheaper for all Americans, even those with pre-existing conditions.",right
"This is accomplished through private sector solutions, such as 100% tax deductibility for all healthcare expenses, the ability to purchase health insurance across state lines, unlimited contributions to health savings accounts, and tax incentives to reward physicians who provide free care to patients who cannot afford health insurance.",right
"The Patient OPTION Act, endorsed by the Association of American Physicians and Surgeons and FreedomWorks, accomplishes all this and more in just 77 pages.",right
"It is the true solution to our nation's healthcare financing needs - and it starts by repealing Obamacare in full.",right
"I urge my colleagues to reject this so-called Obamacare fix, and to instead bring forward a vote on the Patient OPTION Act.",right
"It is highly irresponsible to be giving the President a blank check to spend and borrow as he pleases - but unfortunately, that's exactly what Speaker Boehner's bill does.",right
"We cannot continue to fuel the President's spending addiction by increasing our nation's borrowing limit and leaving our children and grandchildren with bills they simply cannot afford to pay.",right
"Congress must focus on cutting spending and paying down our massive $17 trillion debt - not continue to destroy jobs and stifle our economy with more spending and taxes.",right
"It is time we fundamentally change government and return to the constitutionally limited government as our Founding Fathers intended - and that starts with stopping Washington's outrageous spending.",right
"Today I voted no to raising the debt ceiling - but I'll be voting yes for the future of your children and grandchildren, for a strong free market, and for the liberty and prosperity of our nation.",right
"Hi, I'm Congressman Tom Graves.",right
"Tonight, we heard the president talk a lot about our economic challenges, and the need for new opportunities.",right
"I agree that we need to get the economy going, so that millions of unemployed Americans can find good paying jobs.",right
"However, the president and I disagree on the government's role in this agenda.",right
"He sees Washington-and himself-as a source of opportunity, while I see them as the roadblock to economic progress.",right
"To explain, I'll start at home, in Georgia's 14th Congressional District.",right
"Last week, my entire staff gathered there for our annual meeting.",right
"Between planning sessions, we spent a lot of time visiting local companies and saw firsthand how thousands of Georgia jobs are created.",right
"After the tours, we talked about how these businesses do amazing and innovative things.",right
"The employees work hard to solve complex problems, and they lift up the communities around them.",right
"We also heard about the challenges.",right
"Company leaders passionately explained how good paying jobs are crushed by taxes and regulations.",right
"It's a hard truth that the president's vision denies.",right
"Too often, when a person in need reaches out for an opportunity, and a potential employer reaches back, the government is in the way.",right
"The president would rather promote the benefits of unemployment than address his policies that have blocked the paychecks and joys of true employment.",right
"He seems to be satisfied with you making a minimum wage, after his own health care law has forced employers to cut your hours and pay.",right
"These aren't plans for enduring prosperity.",right
"The government is just trying to fix its own mistakes.",right
"Solutions to poverty, jobs, higher incomes and upward mobility exist right in our local communities--in the entrepreneur's garage, or the research and development wing of a major company.",right
"So, how about this vision: Bigger paychecks through lower taxes and more hours.",right
"More health insurance options at a lower cost-through choice, not mandates.",right
"Access to more housing and job options through local control of transportation projects.",right
"Cheaper gas and groceries with a free market approach to energy.",right
"Freeing America's businesses to go on offense in the global market, rather than play defense against Washington's regulations.",right
"For us, in North Georgia, it just means unleashing all the potential within every person.",right
"Opportunity through freedom.",right
"That's the story of America's greatness, and the guide for enduring prosperity.",right
"On behalf of the 14th Congressional District, I thank our veterans in Georgia and across America.",right
"In serving our country, veterans and their families entered a life full of challenge and sacrifice.",right
"They ensured that the torch of freedom would be passed from each generation to the next.",right
"They are our heroes.",right
"While our country is sincere in its gratitude, it's important to acknowledge, once again, that our words must be backed up with action on fixing the veterans benefits system.",right
"This week, the Veterans Affairs Department cited progress on the infamous claims backlog, but I still believe our veterans deserve better.",right
"Hearing all the talk of 'tech surges' these days, I'm dismayed that the digital cavalry hasn't been called in to aid and improve VA claims processing.",right
"With the major increases in VA spending since 2009, we know the problem isn't a budget issue-it's a bureaucracy issue.",right
"Our government needs to set the bar sky high and think bigger.",right
"Enlist the brightest minds and best systems, then throw the current claims processing goal of four months out the window and aim for 30 days, or even four days.",right
"Our servicemembers set the standard for honor and excellence, and they should be met upon retirement by a nation eager to respond in kind.",right
"This is a major energy plan for America that will create thousands of new jobs and keep energy affordable for families, said Rep. Graves.",right
"Using a free market approach, we open our resource-rich land for competition and innovation across the full spectrum of energy sources, from oil to wind and everything in between.",right
"That also means eliminating red tape and excessive regulations, transferring more control to the states and ending special interest subsidies while lowering tax rates.",right
"I believe this all-of-the-above plan will unleash America's full industrial might and usher in a new era of prosperity and opportunity for families across the country.",right
"My heart aches for the millions of Americans who are suffering today because of President Obama's broken promises.",right
"While there may not be enough time for insurance companies to reopen health care plans that have been canceled, I voted for this bill with the hope that it might save even one family I represent from losing a plan they want to keep.",right
"After six disastrous weeks, I believe the best way to fix Obamacare is to repeal the law.",right
"I thank the 61 House Republicans who joined me yesterday in support of our Fairness Amendment to delay Obamacare for one year.",right
"Our combined effort proved successful as House Republicans have decided to incorporate the one year delay policy in the government funding bill we expect to vote on today.",right
"It is reasonable, and right, to demand that every American gets the same Obamacare delay that the president gave to businesses and insurance companies.",right
"I thank leadership for, once again, listening to the conference and moving forward with policies that unite us as we work to keep the government open and protect our constituents from the harmful effects of Obamacare.",right
"I encourage every House Republican to support this bill because it achieves the two goals that unite us all: keeping the government open and protecting our constituents from the harmful effects of Obamacare.",right
"With the Defund Obamacare Act now inserted into the bill, we are making a genuine attempt to stop the law before it starts on October 1.",right
"I thank the 79 cosponsors of the Stability, Security and Fairness Resolution, and the 148 cosponsors of the Defund Obamacare Act, for raising their voices at critical times this year.",right
"I credit House leadership for listening to us and responding to the demands of the American people.",right
"Now it's up to Harry Reid and the Senate Democrats to explain why Obamacare is too dangerous for businesses, but still being enforced on families.",right
"They must explain why special interests get waivers and companies get delays, but the average American is still hit by Obamacare's trainwreck of fines, mandates and confusion.",right
"Today, we hold the victims of September 11 and their families in our hearts just as much as we did twelve years ago.",right
"We remember the first responders who rushed to ground zero, and the brave men and women in uniform who have confronted terror around the world in the years since.",right
"This day now carries the additional heartache and outrage of the Benghazi attack one year ago.",right
"There is no question that the fight against al Qaeda and Islamic extremism is not over.",right
"We must never be deterred from identifying our clear enemy-not by political correctness or by pretending they are any less determined to attack us.",right
"While there are many ongoing debates in our country about the complex national security issues borne out of September 11, 2001, this anniversary should always remind Americans of how we stood united in the midst of tragedy, and responded with courage and perseverance.",right
"Today was supposed to be an important milestone for ObamaCare but nobody is celebrating.",right
"After passing ObamaCare to find out what was in it, Democrats are distancing themselves from this political disaster.",right
"After promising Americans they could keep their plans, President Obama is holding this big government plan together with delays, changes, and a shoestring.",right
"After being sold empty promises, the American people are sick of the constant spin.",right
"Millions of Americans have lost their plans, families are facing higher premiums, and the White House has issued dozens of unilateral delays.",right
"ObamaCare won't work.",right
"It's time to fix our health care system, starting with patient-centered reforms.",right
"This is not about birth control, it's about government control.",right
"The First Amendment, the bedrock of our experiment in self-government, was meant to protect Americans from being forced to choose between practicing their faith and complying with government mandates.",right
"In a nation built on freedom and committed to religious diversity, men and women should be free to live out their convictions.",right
"Unfortunately, ObamaCare's intolerant mandate presumes that religious Americans can believe whatever they want, as long as they don't believe it at work.",right
"This is Big Government's arrogance at its worst.",right
"I'm joining with millions of Americans in hoping the Supreme Court will step in and stop this attack on the liberty that millions of Americans hold dear.The President can't pick and choose the laws he enforces.",right
"By making up the rules as they go-from gutting welfare reform to issuing politically driven ObamaCare delays-this Administration has defied our nation's constitutional checks and balances.",right
"Today, the House of Representatives passed common-sense legislation allowing Congress to authorize a lawsuit against the executive branch for failing to uphold its constitutional duty to faithfully execute the laws.",right
"If President Obama disagrees with the laws on the books, he should work with Congress and the American people to change them.",right
"That's what limited government is all about.President Obama has again demonstrated his unwillingness to tackle our nation's fiscal crisis.",right
"By suggesting that Washington spend an extra $791 billion, raise taxes by $1.8 trillion, and add $8.3 trillion to the debt, it seems no one at the White House knows the difference between a serious budget and a wish list.",right
"While I am pleased that the President's budget retains the strategic capabilities of the Indiana Air National Guard, I am disappointed that the overall budget continues the 'borrow, tax and spend' cycle that has already put taxpayers $17 trillion in debt.",right
"Hoosiers deserve much better.Americans don't want empty slogans and bigger government.",right
"Over the past five years, families have paid a high price for this administration's broken promises-smaller paychecks, health insurance cancellation letters, and fewer jobs.",right
"This isn't what a recovery looks like but it's the same, worn-out approach the President outlined tonight.House Republicans are offering an alternative.",right
"We've worked to empower families, expand opportunity, and end ObamaCare's pain.",right
"We've passed dozens of jobs bills-many with bipartisan support-to help get Americans back to work.",right
"If President Obama is serious about making 2014 a year of action, he should call on his party's leaders in the Senate to give these common-sense bills the up-or-down votes they deserve.I am humbled to join my pro-life colleagues here on the House floor and more importantly the millions of pro-life Americans across the country.Although this debate is often clouded by empty euphemisms like 'choice,' we cannot forget the human element at the heart of this issue.",right
"This isn't about abstract concepts, this is about babies-the most vulnerable members of our society.At the same time, we must show compassion and offer help to those struggling through what seems like an impossible circumstance.And as a civilized people, we ought to prevent taxpayer dollars from subsidizing the senseless destruction of innocent lives once and for all.",right
"After all, we're a nation founded to protect 'life, liberty, and the pursuit of happiness.",right
"'Madam Speaker, today we have an opportunity to do exactly that with common-sense legislation.Millions of pro-life Americans don't want their tax dollars used to subsidizing abortions.",right
"I urge my colleagues to support the No Taxpayer Funding for Abortion Act.",right
"Mr. Speaker, millions of Americans find themselves in the heartbreaking situation of losing their health care plans thanks to a broken promise that the White House is now scrambling to try and fix.",right
"Hoosiers like Jared from Woodburn, Indiana were told that they could keep their plans.",right
"But unfortunately, Jared found this cancellation letter in his mailbox on September 23.",right
"He's just one of the more than 3.5 million Americans who lost coverage under ObamaCare.",right
"For Jared, the timing couldn't have been worse.",right
"In the middle of selling their home and making an offer on another, Jared, his wife, and one year old son, were hit with a cancellation letter and the real possibility that their health care costs will become unaffordable.President Obama's health care law is hurting Hoosiers.",right
"If he's serious about helping Americans like Jared, he should start by keeping his promise and signing the Keep Your Health Plan Act as soon as it is passed.",right
"Enough is enough.Today's numbers from the Obama Administration confirm that ObamaCare is failing the American people.",right
"Despite President Obama's promise that they could keep their health insurance, millions of Americans find themselves in the heartbreaking situation of being forced off plans they wanted to keep and pushed into a system that just won't work.",right
"President Obama can no longer defend the indefensible.On this solemn anniversary, we pause to remember the thousands of Americans who lost their lives and offer prayers for the victims' families.",right
"In the stairwells of the World Trade Center, the chaos outside the Pentagon, and in the struggle over Pennsylvania skies, our fellow Americans demonstrated extraordinary courage and conviction.While time cannot erase the pain of those who lost loved ones, the countless acts of selflessness on that fateful day inspire each of us.",right
"Today, we renew our strength from the memory of their heroism and rededicate ourselves to the ongoing defense of freedom.",right
"We ask God's protection over those who serve in harm's way and seek his blessing for our nation.",right